sample_id,smell,entity_type,repository,path,start_line,code_name,reviews,severity_mean,unanimous,fired_strategy,fired_with_size
6233999,long method,function,git@github.com:eclipse/gef.git,/org.eclipse.gef.geometry/src/org/eclipse/gef/geometry/projective/Vector3D.java,73,org.eclipse.gef.geometry.projective.Vector3D#equals Object,2,none,1,0,0
6228656,feature envy,function,git@github.com:eclipse/gef.git,/org.eclipse.gef.geometry.tests/src/org/eclipse/gef/geometry/tests/PolygonTests.java,118,org.eclipse.gef.geometry.tests.PolygonTests#test_contains_Point_BottomConcavePentagonTangentPoints,2,none,1,0,0
6229861,blob,class,git@github.com:eclipse/gef.git,/org.eclipse.gef.layout/src/org/eclipse/gef/layout/LayoutContext.java,35,org.eclipse.gef.layout.LayoutContext,8,none,0,0,0
6235739,long method,function,git@github.com:eclipse/gef.git,/org.eclipse.gef.geometry.tests/src/org/eclipse/gef/geometry/tests/RectangleTests.java,334,org.eclipse.gef.geometry.tests.RectangleTests#test_getSize,2,none,1,0,0
6234122,blob,class,git@github.com:eclipse/gef.git,/org.eclipse.gef.dot/src/org/eclipse/gef/dot/internal/language/validation/DotColorJavaValidator.java,26,org.eclipse.gef.dot.internal.language.validation.DotColorJavaValidator,2,none,1,0,0
6221911,blob,class,git@github.com:eclipse/gemoc-studio.git,/commons/plugins/gexpressions/org.eclipse.gemoc.gexpressions/src/org/eclipse/gemoc/gexpressions/utils/GExpressionsHelper.java,15,org.eclipse.gemoc.gexpressions.utils.GExpressionsHelper,2,none,1,0,0
6221363,data class,class,git@github.com:eclipse/gemoc-studio.git,/official_samples/MelangeK3FSM/language_workbench/org.eclipse.gemoc.example.melangek3fsm.xsfsm.xsfsm.trace/src/fsmTrace/States/fsm/util/FsmAdapterFactory.java,29,fsmTrace.States.fsm.util.FsmAdapterFactory,2,none,1,0,0
6218887,blob,class,git@github.com:eclipse/gemoc-studio.git,/commons/plugins/org.eclipse.gemoc.commons.eclipse.messagingsystem.ui/src/main/java/org/eclipse/gemoc/commons/eclipse/messagingsystem/ui/internal/console/message/WarningMessage.java,14,org.eclipse.gemoc.commons.eclipse.messagingsystem.ui.internal.console.message.WarningMessage,2,none,1,0,0
6225158,blob,class,git@github.com:eclipse/golo-lang.git,/src/main/java/gololang/concurrent/async/Future.java,22,gololang.concurrent.async.Future,2,none,1,0,0
6236024,long method,function,git@github.com:eclipse/hawkbit-extensions.git,/hawkbit-extension-artifact-repository-mongo/src/main/java/org/eclipse/hawkbit/artifact/repository/GridFsArtifact.java,35,org.eclipse.hawkbit.artifact.repository.GridFsArtifact.GridFsArtifact GridFSFile|String|Supplier<InputStream>,2,none,1,0,0
6247819,long method,function,git@github.com:eclipse/hawkbit.git,/hawkbit-repository/hawkbit-repository-api/src/main/java/org/eclipse/hawkbit/repository/event/remote/entity/ActionCreatedEvent.java,23,org.eclipse.hawkbit.repository.event.remote.entity.ActionCreatedEvent.ActionCreatedEvent,2,none,1,0,0
6250253,long method,function,git@github.com:eclipse/hawkbit.git,/hawkbit-ui/src/main/java/org/eclipse/hawkbit/ui/utils/UINotification.java,52,org.eclipse.hawkbit.ui.utils.UINotification#displayWarning String,6,none,0,0,0
6257015,data class,class,git@github.com:eclipse/hawkbit.git,/hawkbit-core/src/main/java/org/eclipse/hawkbit/HawkbitServerProperties.java,75,org.eclipse.hawkbit.HawkbitServerProperties.Build,8,minor,0,0,0
6251730,long method,function,git@github.com:eclipse/hawkbit.git,/hawkbit-repository/hawkbit-repository-jpa/src/main/java/org/eclipse/hawkbit/repository/jpa/utils/QuotaHelper.java,79,"org.eclipse.hawkbit.repository.jpa.utils.QuotaHelper.assertAssignmentQuota Long|long|long|Class<?>|Class<?>|Function<Long, Long>",2,none,1,0,0
6257330,long method,function,git@github.com:eclipse/hawkbit.git,/hawkbit-core/src/main/java/org/eclipse/hawkbit/repository/ActionFields.java,40,org.eclipse.hawkbit.repository.#convertValue ActionFields|String,2,none,1,0,0
6254667,blob,class,git@github.com:eclipse/hawkbit.git,/hawkbit-repository/hawkbit-repository-api/src/main/java/org/eclipse/hawkbit/repository/FilterParams.java,22,org.eclipse.hawkbit.repository.FilterParams,6,minor,0,0,0
6255385,data class,class,git@github.com:eclipse/hawkbit.git,/hawkbit-ui/src/main/java/org/eclipse/hawkbit/ui/distributions/state/ManageSoftwareModuleFilters.java,23,org.eclipse.hawkbit.ui.distributions.state.ManageSoftwareModuleFilters,4,minor,0,0,0
6248023,feature envy,function,git@github.com:eclipse/hawkbit.git,/hawkbit-repository/hawkbit-repository-api/src/main/java/org/eclipse/hawkbit/repository/RegexCharacterCollection.java,35,org.eclipse.hawkbit.repository.RegexCharacterCollection#getPatternFindAnyCharacter,2,none,1,0,0
6245494,blob,class,git@github.com:eclipse/hono.git,/core/src/main/java/org/eclipse/hono/config/SignatureSupportingConfigProperties.java,22,org.eclipse.hono.config.SignatureSupportingConfigProperties,8,minor,0,0,0
6246396,feature envy,function,git@github.com:eclipse/hono.git,/adapters/mqtt-vertx-base/src/main/java/org/eclipse/hono/adapter/mqtt/CommandSubscription.java,141,org.eclipse.hono.adapter.mqtt.CommandSubscription#getQos,2,none,1,0,0
6244944,long method,function,git@github.com:eclipse/hono.git,/services/device-registry/src/main/java/org/eclipse/hono/deviceregistry/FileBasedCredentialsService.java,265,org.eclipse.hono.deviceregistry.FileBasedCredentialsService#get String|String|String|JsonObject|Span|Handler<AsyncResult<CredentialsResult<JsonObject>>>,2,none,1,0,0
6244777,long method,function,git@github.com:eclipse/hono.git,/core/src/main/java/org/eclipse/hono/config/ServiceConfigProperties.java,72,org.eclipse.hono.config.ServiceConfigProperties#getPort,2,none,1,0,0
6246389,blob,class,git@github.com:eclipse/hono.git,/adapters/mqtt-vertx-base/src/main/java/org/eclipse/hono/adapter/mqtt/CommandSubscription.java,37,org.eclipse.hono.adapter.mqtt.CommandSubscription,2,none,1,0,0
6244614,blob,class,git@github.com:eclipse/hono.git,/cli/src/main/java/org/eclipse/hono/cli/Commander.java,41,org.eclipse.hono.cli.Commander,2,none,1,0,0
6263358,data class,class,git@github.com:eclipse/ice.git,/org.eclipse.ice.reactor.plant/src/org/eclipse/ice/reactor/plant/Subchannel.java,25,org.eclipse.ice.reactor.plant.Subchannel,6,minor,0,0,0
6261774,blob,class,git@github.com:eclipse/ice.git,/org.eclipse.ice.tests.client/src/org/eclipse/ice/tests/client/FakeErrorBoxWidget.java,21,org.eclipse.ice.tests.client.FakeErrorBoxWidget,6,minor,0,0,0
6266289,blob,class,git@github.com:eclipse/ice.git,/org.eclipse.ice.demo/src/org/eclipse/ice/demo/visualization/model/VisualizationModel.java,30,org.eclipse.ice.demo.visualization.model.VisualizationModel,4,minor,0,0,0
6265027,feature envy,function,git@github.com:eclipse/ice.git,/org.eclipse.ice.tests.reactor.plant/src/org/eclipse/ice/tests/reactor/plant/HeatExchangerTester.java,106,org.eclipse.ice.tests.reactor.plant.HeatExchangerTester#checkEquality,2,none,1,0,0
6260668,data class,class,git@github.com:eclipse/ice.git,/utils/ICEDocCleaner/src/ICEDocCleaner.java,36,ICEDocCleaner,6,none,0,0,0
6266221,long method,function,git@github.com:eclipse/ice.git,/org.eclipse.ice.tests.datastructures/src/org/eclipse/ice/tests/datastructures/MasterDetailsPairTester.java,201,org.eclipse.ice.tests.datastructures.MasterDetailsPairTester#checkAlternativeConstructor,4,minor,0,0,0
6259739,blob,class,git@github.com:eclipse/january.git,/org.eclipse.january/src/org/eclipse/january/dataset/Operations.java,281,org.eclipse.january.dataset.Operations.DivisionWithZero,2,none,1,0,0
6286234,feature envy,function,git@github.com:eclipse/jetty.project.git,/jetty-start/src/main/java/org/eclipse/jetty/start/BaseHome.java,121,org.eclipse.jetty.start.BaseHome.BaseHome,2,none,1,0,0
6298870,feature envy,function,git@github.com:eclipse/jetty.project.git,/jetty-server/src/main/java/org/eclipse/jetty/server/HttpConnection.java,885,org.eclipse.jetty.server.HttpConnection.SendCallback#toString,2,none,1,0,0
6299837,feature envy,function,git@github.com:eclipse/jetty.project.git,/jetty-websocket/websocket-common/src/main/java/org/eclipse/jetty/websocket/common/util/ReflectUtils.java,189,org.eclipse.jetty.websocket.common.util.ReflectUtils.resolveGenericRef GenericRef|Class<?>|Type,6,minor,0,0,0
6297548,feature envy,function,git@github.com:eclipse/jetty.project.git,/jetty-websocket/websocket-common/src/main/java/org/eclipse/jetty/websocket/common/frames/ReadOnlyDelegatedFrame.java,49,org.eclipse.jetty.websocket.common.frames.ReadOnlyDelegatedFrame#getPayload,2,none,1,0,0
6295036,data class,class,git@github.com:eclipse/jetty.project.git,/examples/embedded/src/main/java/org/eclipse/jetty/embedded/OneServletContextJmxStats.java,29,org.eclipse.jetty.embedded.OneServletContextJmxStats,2,none,1,0,0
6293765,blob,class,git@github.com:eclipse/jetty.project.git,/jetty-websocket/websocket-api/src/main/java/org/eclipse/jetty/websocket/api/UpgradeRequest.java,32,org.eclipse.jetty.websocket.api.UpgradeRequest,8,minor,0,0,0
6287167,long method,function,git@github.com:eclipse/jetty.project.git,/jetty-websocket/websocket-client/src/main/java/org/eclipse/jetty/websocket/client/WebSocketClient.java,705,org.eclipse.jetty.websocket.client.WebSocketClient#setExecutor Executor,2,none,1,0,0
6296681,long method,function,git@github.com:eclipse/jetty.project.git,/jetty-util/src/main/java/org/eclipse/jetty/util/Callback.java,173,org.eclipse.jetty.util.Callback.Completable#failed Throwable,2,none,1,0,0
6281870,data class,class,git@github.com:eclipse/jetty.project.git,/jetty-util/src/main/java/org/eclipse/jetty/util/ProcessorUtils.java,27,org.eclipse.jetty.util.ProcessorUtils,10,minor,0,0,0
6290471,feature envy,function,git@github.com:eclipse/jetty.project.git,/jetty-websocket/websocket-api/src/main/java/org/eclipse/jetty/websocket/api/WebSocketPolicy.java,286,org.eclipse.jetty.websocket.api.WebSocketPolicy#setAsyncWriteTimeout long,2,none,1,0,0
6291892,feature envy,function,git@github.com:eclipse/jetty.project.git,/jetty-fcgi/fcgi-client/src/main/java/org/eclipse/jetty/fcgi/parser/ResponseContentParser.java,273,org.eclipse.jetty.fcgi.parser.ResponseContentParser.ResponseParser#notifyContent ByteBuffer,2,none,1,0,0
6301436,data class,class,git@github.com:eclipse/jetty.project.git,/jetty-alpn/jetty-alpn-openjdk8-server/src/main/java/org/eclipse/jetty/alpn/openjdk8/server/OpenJDK8ServerALPNProcessor.java,35,org.eclipse.jetty.alpn.openjdk8.server.OpenJDK8ServerALPNProcessor,2,none,1,0,0
6289735,feature envy,function,git@github.com:eclipse/jetty.project.git,/jetty-util/src/main/java/org/eclipse/jetty/util/thread/ReservedThreadExecutor.java,132,org.eclipse.jetty.util.thread.ReservedThreadExecutor#getIdleTimeoutMs,2,none,1,0,0
6281757,long method,function,git@github.com:eclipse/jetty.project.git,/jetty-server/src/main/java/org/eclipse/jetty/server/session/HouseKeeper.java,112,org.eclipse.jetty.server.session.HouseKeeper#findScheduler,2,none,1,0,0
6303431,long method,function,git@github.com:eclipse/jetty.project.git,/jetty-websocket/websocket-common/src/main/java/org/eclipse/jetty/websocket/common/extensions/compress/PerMessageDeflateExtension.java,196,org.eclipse.jetty.websocket.common.extensions.compress.PerMessageDeflateExtension#toString,2,none,1,0,0
6300889,long method,function,git@github.com:eclipse/jetty.project.git,/jetty-websocket/websocket-common/src/main/java/org/eclipse/jetty/websocket/common/WebSocketFrame.java,151,org.eclipse.jetty.websocket.common.WebSocketFrame#copyHeaders WebSocketFrame,2,none,1,0,0
6303935,feature envy,function,git@github.com:eclipse/jetty.project.git,/jetty-http2/http2-common/src/main/java/org/eclipse/jetty/http2/parser/ServerParser.java,59,org.eclipse.jetty.http2.parser.ServerParser#directUpgrade,2,none,1,0,0
6282334,data class,class,git@github.com:eclipse/jetty.project.git,/jetty-servlets/src/main/java/org/eclipse/jetty/servlets/CrossOriginFilter.java,125,org.eclipse.jetty.servlets.CrossOriginFilter,2,none,1,0,0
6293245,data class,class,git@github.com:eclipse/jetty.project.git,/jetty-plus/src/main/java/org/eclipse/jetty/plus/security/DataSourceLoginService.java,52,org.eclipse.jetty.plus.security.DataSourceLoginService,10,major,0,0,0
6296221,long method,function,git@github.com:eclipse/jetty.project.git,/jetty-server/src/main/java/org/eclipse/jetty/server/AsyncContextEvent.java,42,org.eclipse.jetty.server.AsyncContextEvent.AsyncContextEvent Context|AsyncContextState|HttpChannelState|Request|ServletRequest|ServletResponse,6,minor,0,0,0
6267409,blob,class,git@github.com:eclipse/jgit.git,/org.eclipse.jgit.ssh.apache/src/org/eclipse/jgit/internal/transport/sshd/JGitHostConfigEntry.java,58,org.eclipse.jgit.internal.transport.sshd.JGitHostConfigEntry,2,none,1,0,0
6280639,blob,class,git@github.com:eclipse/jgit.git,/org.eclipse.jgit.http.server/src/org/eclipse/jgit/http/server/resolver/DefaultReceivePackFactory.java,70,org.eclipse.jgit.http.server.resolver.DefaultReceivePackFactory,2,none,1,0,0
6278076,long method,function,git@github.com:eclipse/jgit.git,/org.eclipse.jgit/src/org/eclipse/jgit/api/RevertCommand.java,264,org.eclipse.jgit.api.RevertCommand#include String|AnyObjectId,2,none,1,0,0
6277045,blob,class,git@github.com:eclipse/jgit.git,/org.eclipse.jgit/src/org/eclipse/jgit/lib/Ref.java,62,org.eclipse.jgit.lib.Ref,2,none,1,0,0
6276517,long method,function,git@github.com:eclipse/jgit.git,/org.eclipse.jgit/src/org/eclipse/jgit/internal/storage/pack/PackWriter.java,1777,org.eclipse.jgit.internal.storage.pack.PackWriter#findObjectsToPack ProgressMonitor|ObjectWalk|Set<? extends ObjectId>|Set<? extends ObjectId>|Set<? extends ObjectId>,6,major,0,1,1
6279768,blob,class,git@github.com:eclipse/jgit.git,/org.eclipse.jgit.ssh.apache/src/org/eclipse/jgit/transport/sshd/SshdSession.java,85,org.eclipse.jgit.transport.sshd.SshdSession,6,minor,0,0,1
6268790,data class,class,git@github.com:eclipse/jgit.git,/org.eclipse.jgit/src/org/eclipse/jgit/transport/PreUploadHook.java,60,org.eclipse.jgit.transport.PreUploadHook,2,none,1,0,0
6277868,long method,function,git@github.com:eclipse/jgit.git,/org.eclipse.jgit/src/org/eclipse/jgit/transport/UploadPack.java,1798,org.eclipse.jgit.transport.UploadPack.ReachableCommitRequestValidator#checkWants UploadPack|List<ObjectId>,1,none,1,0,0
6266636,blob,class,git@github.com:eclipse/jgit.git,/org.eclipse.jgit.lfs/src/org/eclipse/jgit/lfs/lib/Constants.java,56,org.eclipse.jgit.lfs.lib.Constants,6,minor,0,0,0
6279766,long method,function,git@github.com:eclipse/jgit.git,/org.eclipse.jgit.lfs.server/src/org/eclipse/jgit/lfs/server/TransferHandler.java,122,org.eclipse.jgit.lfs.server.TransferHandler.Download#process,2,none,1,0,0
6270951,feature envy,function,git@github.com:eclipse/jgit.git,/org.eclipse.jgit/src/org/eclipse/jgit/internal/ketch/RemoteGitReplica.java,255,org.eclipse.jgit.internal.ketch.RemoteGitReplica#blockingFetch Repository|ReplicaFetchRequest,2,none,1,0,0
6277787,data class,class,git@github.com:eclipse/jgit.git,/org.eclipse.jgit.archive/src/org/eclipse/jgit/archive/FormatActivator.java,58,org.eclipse.jgit.archive.FormatActivator,2,none,1,0,0
6272855,data class,class,git@github.com:eclipse/jgit.git,/org.eclipse.jgit/src/org/eclipse/jgit/internal/storage/file/BitSet.java,54,org.eclipse.jgit.internal.storage.file.BitSet,2,none,1,0,0
6279420,data class,class,git@github.com:eclipse/jgit.git,/org.eclipse.jgit/src/org/eclipse/jgit/internal/storage/pack/DeltaTask.java,258,org.eclipse.jgit.internal.storage.pack.DeltaTask.Slice,2,none,1,0,0
6280313,data class,class,git@github.com:eclipse/jgit.git,/org.eclipse.jgit/src/org/eclipse/jgit/transport/WalkEncryption.java,174,org.eclipse.jgit.transport.WalkEncryption.JetS3tV2,2,none,1,0,0
6276415,blob,class,git@github.com:eclipse/jnosql-diana-driver.git,/couchbase-driver/src/main/java/org/jnosql/diana/couchbase/util/CouchbaseClusterUtil.java,21,org.jnosql.diana.couchbase.util.CouchbaseClusterUtil,2,none,1,0,0
6287432,feature envy,function,git@github.com:eclipse/jnosql.git,/mapping/artemis-document/src/main/java/org/jnosql/artemis/document/DefaultDocumentDeleteQueryExecute.java,30,org.jnosql.artemis.document.DefaultDocumentDeleteQueryExecute#getQuery,2,none,1,0,0
6285002,blob,class,git@github.com:eclipse/jnosql.git,/communication/diana-column/src/main/java/org/jnosql/diana/api/column/ColumnPreparedStatement.java,26,org.jnosql.diana.api.column.ColumnPreparedStatement,2,none,1,0,0
6288529,data class,class,git@github.com:eclipse/jnosql.git,/communication/diana-column/src/main/java/org/jnosql/diana/api/column/query/JsonObjects.java,28,org.jnosql.diana.api.column.query.JsonObjects,6,none,0,0,0
6288812,blob,class,git@github.com:eclipse/jnosql.git,/mapping/artemis-document/src/main/java/org/jnosql/artemis/document/DocumentEntityPrePersist.java,25,org.jnosql.artemis.document.DocumentEntityPrePersist,2,none,1,0,0
6284070,long method,function,git@github.com:eclipse/jnosql.git,/communication/diana-document/src/main/java/org/jnosql/diana/api/document/DefaultDocumentEntity.java,142,org.jnosql.diana.api.document.DefaultDocumentEntity#contains String,2,none,1,0,0
6328141,blob,class,git@github.com:eclipse/kapua.git,/qa-steps/src/main/java/org/eclipse/kapua/service/datastore/steps/TestTopic.java,14,org.eclipse.kapua.service.datastore.steps.TestTopic,2,none,1,0,0
6328926,feature envy,function,git@github.com:eclipse/kapua.git,/console/module/api/src/main/java/org/eclipse/kapua/app/console/module/api/shared/model/session/GwtSession.java,187,org.eclipse.kapua.app.console.module.api.shared.model.session.GwtSession#hasPermission String|GwtSessionPermissionAction|GwtSessionPermissionScope,2,none,1,0,0
6328915,long method,function,git@github.com:eclipse/kapua.git,/console/module/api/src/main/java/org/eclipse/kapua/app/console/module/api/shared/model/session/GwtSession.java,129,org.eclipse.kapua.app.console.module.api.shared.model.session.GwtSession#getUserName,2,none,1,0,0
6328547,data class,class,git@github.com:eclipse/kapua.git,/message/internal/src/main/java/org/eclipse/kapua/message/internal/device/lifecycle/KapuaAppsMessageImpl.java,22,org.eclipse.kapua.message.internal.device.lifecycle.KapuaAppsMessageImpl,2,none,1,0,0
6329948,long method,function,git@github.com:eclipse/kapua.git,/service/security/shiro/src/main/java/org/eclipse/kapua/service/authorization/group/shiro/GroupServiceImpl.java,203,org.eclipse.kapua.service.authorization.group.shiro.GroupServiceImpl#onKapuaEvent ServiceEvent,6,none,0,0,0
6329919,data class,class,git@github.com:eclipse/kapua.git,/service/security/shiro/src/main/java/org/eclipse/kapua/service/authentication/credential/shiro/CredentialServiceImpl.java,60,org.eclipse.kapua.service.authentication.credential.shiro.CredentialServiceImpl,8,minor,0,0,0
6312810,blob,class,git@github.com:eclipse/kapua.git,/service/job/internal/src/main/java/org/eclipse/kapua/service/job/execution/internal/JobExecutionFactoryImpl.java,28,org.eclipse.kapua.service.job.execution.internal.JobExecutionFactoryImpl,2,none,1,0,0
6311678,long method,function,git@github.com:eclipse/kapua.git,/qa-steps/src/main/java/org/eclipse/kapua/service/device/steps/DeviceServiceSteps.java,489,org.eclipse.kapua.service.device.steps.DeviceServiceSteps#checkDeviceListLength int,2,none,1,0,0
6310643,feature envy,function,git@github.com:eclipse/kapua.git,/console/module/endpoint/src/main/java/org/eclipse/kapua/app/console/module/endpoint/shared/model/GwtEndpoint.java,73,org.eclipse.kapua.app.console.module.endpoint.shared.model.GwtEndpoint#toString,2,none,1,0,0
6310927,data class,class,git@github.com:eclipse/kapua.git,/console/core/src/main/java/org/eclipse/kapua/app/console/core/shared/FieldVerifier.java,34,org.eclipse.kapua.app.console.core.shared.FieldVerifier,2,none,1,0,0
6328482,blob,class,git@github.com:eclipse/kapua.git,/commons/src/main/java/org/eclipse/persistence/logging/slf4j/SLF4JLogger.java,87,org.eclipse.persistence.logging.slf4j.SLF4JLogger.LogError,2,none,1,0,0
6320805,blob,class,git@github.com:eclipse/kapua.git,/console/module/device/src/main/java/org/eclipse/kapua/app/console/module/device/client/device/packages/DeviceTabPackagesDescriptor.java,20,org.eclipse.kapua.app.console.module.device.client.device.packages.DeviceTabPackagesDescriptor,2,none,1,0,0
6325165,blob,class,git@github.com:eclipse/kapua.git,/service/api/src/main/java/org/eclipse/kapua/locator/KapuaLocator.java,30,org.eclipse.kapua.locator.KapuaLocator,2,none,1,0,0
6330576,blob,class,git@github.com:eclipse/kapua.git,/service/security/shiro/src/main/java/org/eclipse/kapua/service/authorization/access/shiro/AccessRoleCreatorImpl.java,25,org.eclipse.kapua.service.authorization.access.shiro.AccessRoleCreatorImpl,8,minor,0,0,0
6308382,blob,class,git@github.com:eclipse/kapua.git,/service/device/management/packages/api/src/main/java/org/eclipse/kapua/service/device/management/packages/model/download/DevicePackageDownloadOperation.java,21,org.eclipse.kapua.service.device.management.packages.model.download.DevicePackageDownloadOperation,2,none,1,0,0
6318697,feature envy,function,git@github.com:eclipse/kapua.git,/console/module/device/src/main/java/org/eclipse/kapua/app/console/module/device/client/device/bundles/DeviceTabBundles.java,111,org.eclipse.kapua.app.console.module.device.client.device.bundles.DeviceTabBundles#onRender Element|int,6,minor,0,0,0
6334421,data class,class,git@github.com:eclipse/kapua.git,/console/module/device/src/main/java/org/eclipse/kapua/app/console/module/device/server/GwtDeviceServiceImpl.java,88,org.eclipse.kapua.app.console.module.device.server.GwtDeviceServiceImpl,8,minor,0,0,0
6323354,long method,function,git@github.com:eclipse/kapua.git,/service/stream/internal/src/main/java/org/eclipse/kapua/service/stream/internal/StreamServiceImpl.java,52,org.eclipse.kapua.service.stream.internal.StreamServiceImpl#publish KapuaDataMessage|Long,2,none,1,1,1
6311026,data class,class,git@github.com:eclipse/kapua.git,/service/device/call/kura/src/main/java/org/eclipse/kapua/service/device/call/message/kura/others/KuraUnmatchedMessage.java,27,org.eclipse.kapua.service.device.call.message.kura.others.KuraUnmatchedMessage,2,none,1,0,0
6310576,long method,function,git@github.com:eclipse/kapua.git,/console/module/api/src/main/java/org/eclipse/kapua/app/console/module/api/client/ui/dialog/ActionDialog.java,253,org.eclipse.kapua.app.console.module.api.client.ui.dialog.ActionDialog#isPermissionErrorMessage Throwable,2,none,1,0,0
6329944,long method,function,git@github.com:eclipse/kapua.git,/service/security/shiro/src/main/java/org/eclipse/kapua/service/authorization/group/shiro/GroupServiceImpl.java,132,org.eclipse.kapua.service.authorization.group.shiro.GroupServiceImpl#delete KapuaId|KapuaId,2,none,1,0,0
6312967,long method,function,git@github.com:eclipse/kura.git,/kura/examples/org.eclipse.kura.example.eddystone.scanner/src/main/java/org/eclipse/kura/example/eddystone/scanner/EddystoneScanner.java,51,org.eclipse.kura.example.eddystone.scanner.EddystoneScanner#setBluetoothLeService BluetoothLeService,2,none,1,0,0
6328221,long method,function,git@github.com:eclipse/kura.git,/kura/org.eclipse.kura.web2/src/main/java/org/eclipse/kura/web/shared/GwtKuraException.java,148,org.eclipse.kura.web.shared.GwtKuraException#format String|Object[],6,none,0,0,0
6329210,long method,function,git@github.com:eclipse/kura.git,/kura/org.eclipse.kura.core.cloud/src/main/java/org/eclipse/kura/core/cloud/subscriber/CloudSubscriberImpl.java,111,"org.eclipse.kura.core.cloud.subscriber.CloudSubscriberImpl#updated Map<String, Object>",2,none,1,0,0
6329418,long method,function,git@github.com:eclipse/kura.git,/kura/org.eclipse.kura.api/src/main/java/org/eclipse/kura/bluetooth/le/beacon/AdvertisingReportRecord.java,30,org.eclipse.kura.bluetooth.le.beacon.AdvertisingReportRecord#getEventType,2,none,1,0,0
6310723,long method,function,git@github.com:eclipse/kura.git,/kura/org.eclipse.kura.core/src/main/java/org/eclipse/kura/core/ssl/ConnectionSslOptions.java,107,org.eclipse.kura.core.ssl.ConnectionSslOptions#hashCode,6,none,0,0,0
6317098,blob,class,git@github.com:eclipse/kura.git,/kura/org.eclipse.kura.core.cloud/src/main/java/org/eclipse/kura/core/cloud/CloudPayloadGZipEncoder.java,18,org.eclipse.kura.core.cloud.CloudPayloadGZipEncoder,2,none,1,0,0
6310221,long method,function,git@github.com:eclipse/kura.git,/kura/org.eclipse.kura.web2/src/main/java/org/eclipse/kura/web/client/ui/firewall/PortForwardingTabUi.java,796,org.eclipse.kura.web.client.ui.firewall.PortForwardingTabUi#setModalFieldsTooltips,6,minor,0,0,0
6315350,feature envy,function,git@github.com:eclipse/kura.git,/kura/org.eclipse.kura.camel/src/main/java/org/eclipse/kura/camel/component/AbstractXmlCamelComponent.java,77,"org.eclipse.kura.camel.component.AbstractXmlCamelComponent#modified Map<String, Object>",2,none,1,0,0
6306509,feature envy,function,git@github.com:eclipse/kura.git,/kura/org.eclipse.kura.core.cloud/src/main/java/org/eclipse/kura/core/cloud/CloudServiceOptions.java,64,org.eclipse.kura.core.cloud.CloudServiceOptions#getDeviceDisplayName,6,none,0,0,0
6322415,blob,class,git@github.com:eclipse/kura.git,/kura/org.eclipse.kura.rest.asset.provider/src/main/java/org/eclipse/kura/internal/rest/asset/WriteRequest.java,18,org.eclipse.kura.internal.rest.asset.WriteRequest,2,none,1,0,0
6306007,long method,function,git@github.com:eclipse/leshan.git,/leshan-core/src/main/java/org/eclipse/leshan/core/node/ObjectLink.java,71,org.eclipse.leshan.core.node.ObjectLink#getObjectId,2,none,1,0,0
6306158,blob,class,git@github.com:eclipse/leshan.git,/leshan-server-cf/src/main/java/org/eclipse/leshan/server/californium/ObserveUtil.java,32,org.eclipse.leshan.server.californium.ObserveUtil,4,minor,0,0,0
6350501,blob,class,git@github.com:eclipse/linuxtools.git,/systemtap/org.eclipse.linuxtools.systemtap.ui.ide/src/org/eclipse/linuxtools/internal/systemtap/ui/ide/editors/stp/STPIndenter.java,45,org.eclipse.linuxtools.internal.systemtap.ui.ide.editors.stp.STPIndenter,8,minor,0,1,1
6346740,long method,function,git@github.com:eclipse/linuxtools.git,/containers/org.eclipse.linuxtools.docker.ui.tests/src/org/eclipse/linuxtools/internal/docker/ui/testutils/MockImageInfoFactory.java,63,org.eclipse.linuxtools.internal.docker.ui.testutils.MockImageInfoFactory.Builder#entrypoint List<String>,2,none,1,0,0
6344285,long method,function,git@github.com:eclipse/linuxtools.git,/rpm/org.eclipse.linuxtools.rpm.ui.editor/src/org/eclipse/linuxtools/internal/rpm/ui/editor/preferences/PreferenceInitializer.java,25,org.eclipse.linuxtools.internal.rpm.ui.editor.preferences.PreferenceInitializer#initializeDefaultPreferences,8,minor,0,1,1
6340979,long method,function,git@github.com:eclipse/linuxtools.git,/valgrind/org.eclipse.linuxtools.valgrind.ui.editor/src/org/eclipse/linuxtools/internal/valgrind/ui/editor/wizards/NewSuppressionWizard.java,73,org.eclipse.linuxtools.internal.valgrind.ui.editor.wizards.NewSuppressionWizard#addPages,2,none,1,0,0
6337145,data class,class,git@github.com:eclipse/linuxtools.git,/containers/org.eclipse.linuxtools.docker.editor/src/org/eclipse/linuxtools/internal/docker/editor/DockerConfiguration.java,26,org.eclipse.linuxtools.internal.docker.editor.DockerConfiguration,2,none,1,0,0
6339455,long method,function,git@github.com:eclipse/linuxtools.git,/perf/org.eclipse.linuxtools.perf/src/org/eclipse/linuxtools/internal/perf/PerfPlugin.java,230,org.eclipse.linuxtools.internal.perf.PerfPlugin#start BundleContext,2,none,1,0,0
6344428,blob,class,git@github.com:eclipse/linuxtools.git,/oprofile/org.eclipse.linuxtools.oprofile.core/src/org/eclipse/linuxtools/internal/oprofile/core/opxml/info/EventListProcessor.java,49,org.eclipse.linuxtools.internal.oprofile.core.opxml.info.EventListProcessor.MaskProcessor,2,none,1,0,0
