sample_id,repository,smell,entity_type,path,start_line,end_line,class_name,class_kind,entity_name,entity_start_line,entity_end_line,is_constructor,review_count,is_unanimous,severity_mean,severity_max,severity_min,severity_unanimous,smelly_mean,smelly_max,smelly_min,smelly_unanimous,c_AMW,c_ATFD,c_CBO,c_CLOC,c_DIT,c_LCOM,c_LCOM3,c_MAXCC,c_NOAM,c_NOC,c_NOF,c_NOM,c_NOPA,c_RFC,c_TCC,c_WMC,c_WOC,m_ATFD,m_CC,m_CINT,m_FDP,m_LAA,m_MAXNESTING,m_MLOC,m_NOAV,m_NP
6562963,git@github.com:eclipse/rap.git,long method,function,bundles/org.eclipse.rap.ui.forms/src/org/eclipse/ui/internal/forms/widgets/FormHeading.java,677,682,FormHeading,class,setForeground,677,682,0,2,1,0,0,0,0,0,0,0,0,1.9795918367346939,46.0,35.0,584.0,5.0,806.0,0.975571315996848,11.0,24.0,0.0,27.0,48.0,0.0,147.0,0.14268292682926828,97.0,0.4634146341463415,2.0,2.0,3.0,2.0,0.5,1.0,5.0,5.0,1.0
6581292,git@github.com:eclipse/rap.git,long method,function,bundles/org.eclipse.rap.ui.workbench/Eclipse UI/org/eclipse/ui/internal/activities/Activity.java,189,205,Activity,class,hashCode,189,205,0,2,1,0,0,0,0,0,0,0,0,2.3846153846153846,4.0,11.0,203.0,0.0,104.0,0.8553921568627452,7.0,8.0,0.0,17.0,25.0,0.0,58.0,0.3333333333333333,62.0,0.5625,1.0,3.0,1.0,1.0,0.9,2.0,13.0,10.0,0.0
6547907,git@github.com:eclipse/rap.git,blob,class,bundles/org.eclipse.rap.ui.workbench/Eclipse UI/org/eclipse/ui/handlers/ShowPerspectiveHandler.java,41,156,ShowPerspectiveHandler,class,ShowPerspectiveHandler,41,156,,2,1,0,0,0,0,0,0,0,0,4.0,17.0,18.0,66.0,2.0,6.0,0.0,6.0,0.0,0.0,0.0,4.0,0.0,40.0,1.0,16.0,1.0,,,,,,,,,
6568804,git@github.com:eclipse/rap.git,data class,class,bundles/org.eclipse.e4.ui.workbench.renderers.swt/src/org/eclipse/e4/ui/workbench/renderers/swt/ElementReferenceRenderer.java,34,185,ElementReferenceRenderer,class,ElementReferenceRenderer,34,185,,2,1,0,0,0,0,0,0,0,0,15.0,9.0,12.0,92.0,2.0,0.0,-0.0,20.0,0.0,0.0,2.0,2.0,0.0,45.0,1.0,30.0,1.0,,,,,,,,,
6589712,git@github.com:eclipse/rap.git,blob,class,bundles/org.eclipse.rap.ui.workbench/Eclipse UI/org/eclipse/ui/internal/dialogs/WorkbenchPreferencePage.java,41,395,WorkbenchPreferencePage,class,WorkbenchPreferencePage,41,395,,6,0,0,2,0,,0,1,0,,1.2666666666666666,54.0,23.0,170.0,2.0,77.0,0.8412698412698413,5.0,0.0,0.0,9.0,15.0,0.0,118.0,1.0,19.0,1.0,,,,,,,,,
6569900,git@github.com:eclipse/rap.git,data class,class,examples/org.eclipse.rap.demo/src/org/eclipse/rap/demo/DemoChartViewPart.java,22,110,DemoChartViewPart,class,DemoChartViewPart,22,110,,2,1,0,0,0,0,0,0,0,0,1.6,10.0,12.0,66.0,3.0,8.0,0.75,2.0,1.0,0.0,1.0,5.0,0.0,24.0,0.0,8.0,0.5,,,,,,,,,
6572017,git@github.com:eclipse/rap.git,data class,class,bundles/org.eclipse.rap.rwt/src/org/eclipse/swt/widgets/Label.java,70,358,Label,class,Label,70,358,,2,1,0,0,0,0,0,0,0,0,2.642857142857143,27.0,14.0,113.0,2.0,60.0,0.75,9.0,4.0,1.0,2.0,13.0,0.0,64.0,0.25,37.0,0.7777777777777778,,,,,,,,,
6589858,git@github.com:eclipse/rap.git,long method,function,bundles/org.eclipse.rap.ui.workbench/Eclipse UI/org/eclipse/ui/internal/presentations/AbstractTableInformationControl.java,582,599,AbstractTableInformationControl,class,inputChanged,582,599,0,6,0,0,1,0,,0,1,0,,1.5757575757575757,58.0,28.0,217.0,0.0,184.0,0.847926267281106,7.0,11.0,2.0,7.0,32.0,0.0,149.0,0.47794117647058826,52.0,0.5294117647058824,10.0,2.0,11.0,6.0,0.23076923076923078,0.0,14.0,20.0,2.0
6562164,git@github.com:eclipse/rap.git,long method,function,bundles/org.eclipse.rap.ui.workbench/Eclipse UI/org/eclipse/ui/internal/registry/EditorDescriptor.java,633,650,EditorDescriptor,class,getEditorMatchingStrategy,633,650,0,2,1,0,0,0,0,0,0,0,0,1.9696969696969697,26.0,19.0,190.0,0.0,245.0,0.9333333333333333,8.0,15.0,0.0,18.0,31.0,0.0,92.0,0.3216374269005848,65.0,0.631578947368421,1.0,6.0,4.0,1.0,0.75,5.0,10.0,5.0,0.0
6571793,git@github.com:eclipse/rap.git,blob,class,bundles/org.eclipse.rap.jface.databinding/src/org/eclipse/jface/internal/databinding/swt/ControlTooltipTextProperty.java,20,32,ControlTooltipTextProperty,class,ControlTooltipTextProperty,20,32,,2,1,0,0,0,0,0,0,0,0,1.0,0.0,2.0,7.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,5.0,1.0,3.0,1.0,,,,,,,,,
6491821,git@github.com:eclipse/rdf4j.git,feature envy,function,rio/api/src/main/java/org/eclipse/rdf4j/rio/helpers/BufferedGroupingRDFHandler.java,50,52,BufferedGroupingRDFHandler,class,BufferedGroupingRDFHandler,50,52,1,2,1,0,0,0,0,0,0,0,0,2.4,4.0,9.0,47.0,1.0,0.0,0.8,7.0,0.0,0.0,5.0,3.0,0.0,26.0,1.0,12.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0
6492213,git@github.com:eclipse/rdf4j.git,feature envy,function,queryalgebra-model/src/main/java/org/eclipse/rdf4j/query/algebra/IRIFunction.java,27,29,IRIFunction,class,IRIFunction,27,29,1,2,1,0,0,0,0,0,0,0,0,1.125,0.0,3.0,21.0,2.0,13.0,0.8,2.0,3.0,0.0,1.0,6.0,0.0,13.0,0.06666666666666667,9.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0
6493535,git@github.com:eclipse/rdf4j.git,blob,class,queryparser/sparql/src/main/java/org/eclipse/rdf4j/query/parser/sparql/BaseDeclProcessor.java,31,129,BaseDeclProcessor,class,BaseDeclProcessor,31,129,,4,0,1,1,0,,1,1,0,,12.0,6.0,11.0,54.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,10.0,1.0,12.0,1.0,,,,,,,,,
6502815,git@github.com:eclipse/rdf4j.git,feature envy,function,http/client/src/main/java/org/eclipse/rdf4j/http/client/QueueCursor.java,27,29,QueueCursor,class,QueueCursor,27,29,1,2,1,0,0,0,0,0,0,0,0,1.0,0.0,1.0,9.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,3.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0
6492058,git@github.com:eclipse/rdf4j.git,data class,class,queryparser/sparql/src/main/java/org/eclipse/rdf4j/query/parser/sparql/ast/SyntaxTreeBuilderVisitor.java,11,297,SyntaxTreeBuilderVisitor,interface,SyntaxTreeBuilderVisitor,11,297,,2,1,0,0,0,0,0,0,0,0,1.0,0.0,143.0,144.0,0.0,10153.0,0.0,1.0,0.0,0.0,0.0,143.0,0.0,143.0,0.0,143.0,1.0,,,,,,,,,
6493330,git@github.com:eclipse/rdf4j.git,data class,class,repository/contextaware/src/main/java/org/eclipse/rdf4j/repository/contextaware/config/ContextAwareFactory.java,21,73,ContextAwareFactory,class,ContextAwareFactory,21,73,,2,1,0,0,0,0,0,0,0,0,1.3333333333333333,19.0,6.0,24.0,0.0,3.0,1.0,2.0,2.0,0.0,1.0,3.0,0.0,22.0,0.0,4.0,0.3333333333333333,,,,,,,,,
6494643,git@github.com:eclipse/reddeer.git,data class,class,plugins/org.eclipse.reddeer.eclipse/src/org/eclipse/reddeer/eclipse/ui/perspectives/PluginDevelopmentPerspective.java,20,29,PluginDevelopmentPerspective,class,PluginDevelopmentPerspective,20,29,,2,1,0,0,0,0,0,0,0,0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,,,,,,,,
6503132,git@github.com:eclipse/reddeer.git,data class,class,plugins/org.eclipse.reddeer.recorder/src/main/java/org/eclipse/reddeer/swt/generator/framework/rules/complex/CTabWorkbenchFilterComplexRule.java,21,51,CTabWorkbenchFilterComplexRule,class,CTabWorkbenchFilterComplexRule,21,51,,2,1,0,0,0,0,0,0,0,0,2.0,0.0,3.0,19.0,1.0,6.0,0.0,3.0,2.0,0.0,0.0,4.0,0.0,11.0,0.0,8.0,0.5,,,,,,,,,
6493734,git@github.com:eclipse/reddeer.git,long method,function,plugins/org.eclipse.reddeer.eclipse/src/org/eclipse/reddeer/eclipse/jdt/ui/preferences/BuildPathsPropertyPage.java,141,146,BuildPathsPropertyPage,class,addVariableOnClasspath,141,146,0,2,1,0,0,0,0,0,0,0,0,1.4736842105263157,2.0,30.0,121.0,2.0,111.0,0.8823529411764706,5.0,3.0,0.0,4.0,18.0,0.0,61.0,0.23076923076923078,28.0,0.8571428571428571,0.0,1.0,6.0,0.0,1.0,0.0,5.0,4.0,3.0
6493712,git@github.com:eclipse/reddeer.git,data class,class,plugins/org.eclipse.reddeer.ui/src/org/eclipse/reddeer/eclipse/ui/launcher/DialogTextEditor.java,41,291,DialogTextEditor,class,DialogTextEditor,41,291,,2,1,0,0,0,0,0,0,0,0,2.4615384615384617,12.0,16.0,114.0,1.0,36.0,0.9090909090909091,6.0,0.0,0.0,5.0,12.0,0.0,68.0,1.0,32.0,1.0,,,,,,,,,
6500087,git@github.com:eclipse/reddeer.git,long method,function,plugins/org.eclipse.reddeer.recorder/src/main/java/org/eclipse/reddeer/swt/generator/framework/rules/complex/CheckBoxFilterComplexRule.java,26,38,CheckBoxFilterComplexRule,class,appliesToPartially,26,38,0,2,1,0,0,0,0,0,0,0,0,2.5,1.0,3.0,23.0,1.0,0.0,0.3333333333333333,5.0,2.0,0.0,1.0,4.0,0.0,12.0,0.5,10.0,0.5,0.0,5.0,3.0,0.0,1.0,2.0,9.0,3.0,2.0
6496450,git@github.com:eclipse/reddeer.git,long method,function,plugins/org.eclipse.reddeer.core/src/org/eclipse/reddeer/core/handler/TreeItemHandler.java,281,294,TreeItemHandler,class,getPath,281,294,0,6,0,0,1,0,,0,1,0,,1.6521739130434783,16.0,23.0,220.0,2.0,223.0,0.8863636363636364,7.0,1.0,0.0,2.0,23.0,0.0,97.0,0.07894736842105263,38.0,0.9523809523809523,2.0,2.0,3.0,1.0,0.0,1.0,10.0,5.0,1.0
6501266,git@github.com:eclipse/reddeer.git,data class,class,plugins/org.eclipse.reddeer.jface/src/org/eclipse/reddeer/jface/window/Openable.java,22,38,Openable,class,Openable,22,38,,2,1,0,0,0,0,0,0,0,0,1.5,0.0,2.0,9.0,0.0,0.0,0.0,2.0,1.0,4.0,1.0,1.0,0.0,4.0,1.0,3.0,0.0,,,,,,,,,
6521680,git@github.com:eclipse/smarthome.git,long method,function,bundles/core/org.eclipse.smarthome.core/src/main/java/org/eclipse/smarthome/core/service/ReadyMarker.java,93,96,ReadyMarker,class,toString,93,96,0,2,1,0,0,0,0,0,0,0,0,2.8333333333333335,0.0,0.0,41.0,0.0,0.0,0.5,10.0,2.0,0.0,2.0,5.0,0.0,16.0,0.5,17.0,0.6,0.0,1.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0
6522495,git@github.com:eclipse/smarthome.git,blob,class,bundles/core/org.eclipse.smarthome.core.audio/src/main/java/org/eclipse/smarthome/core/audio/ByteArrayAudioStream.java,25,62,ByteArrayAudioStream,class,ByteArrayAudioStream,25,62,,2,1,0,0,0,0,0,0,0,0,1.0,0.0,4.0,23.0,3.0,4.0,0.75,1.0,2.0,0.0,3.0,5.0,0.0,9.0,0.3,6.0,0.6,,,,,,,,,
6533221,git@github.com:eclipse/smarthome.git,feature envy,function,bundles/automation/org.eclipse.smarthome.automation.providers/src/main/java/org/eclipse/smarthome/automation/internal/core/provider/AutomationResourceBundlesTracker.java,278,287,AutomationResourceBundlesTracker,class,initializeEvent,278,287,0,6,0,0,1,0,,0,1,0,,1.85,6.0,14.0,108.0,0.0,143.0,0.8888888888888888,7.0,2.0,0.0,4.0,19.0,0.0,59.0,0.0,37.0,1.0,0.0,3.0,3.0,0.0,1.0,1.0,8.0,1.0,1.0
6536605,git@github.com:eclipse/smarthome.git,long method,function,bundles/io/org.eclipse.smarthome.io.net/src/main/java/org/eclipse/smarthome/io/net/http/HttpUtil.java,127,133,HttpUtil,class,executeUrl,127,133,0,6,0,0,2,0,,0,1,0,,4.055555555555555,13.0,27.0,194.0,0.0,127.0,0.8823529411764706,17.0,2.0,0.0,3.0,18.0,0.0,98.0,1.0,73.0,1.0,5.0,1.0,3.0,1.0,0.0,0.0,5.0,12.0,6.0
6537117,git@github.com:eclipse/smarthome.git,feature envy,function,extensions/binding/org.eclipse.smarthome.binding.digitalstrom/src/main/java/org/eclipse/smarthome/binding/digitalstrom/internal/lib/structure/devices/impl/DeviceImpl.java,1318,1325,DeviceImpl,class,getSensorType,1318,1325,0,2,1,0,0,0,0,0,0,0,0,3.55,104.0,32.0,1244.0,1.0,8401.0,0.9734813444341659,65.0,50.0,0.0,47.0,139.0,0.0,462.0,0.05786163522012579,497.0,0.5471698113207547,1.0,3.0,2.0,1.0,0.0,1.0,6.0,3.0,1.0
6533723,git@github.com:eclipse/smarthome.git,long method,function,bundles/core/org.eclipse.smarthome.core.thing/src/main/java/org/eclipse/smarthome/core/thing/internal/profiles/ProfileTypeRegistryImpl.java,59,61,ProfileTypeRegistryImpl,class,removeProfileTypeProvider,59,61,0,2,1,0,0,0,0,0,0,0,0,1.25,1.0,4.0,17.0,0.0,0.0,0.3333333333333333,2.0,1.0,0.0,1.0,4.0,0.0,10.0,0.0,5.0,0.5,0.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0
6535592,git@github.com:eclipse/smarthome.git,blob,class,bundles/model/org.eclipse.smarthome.model.script/src/org/eclipse/smarthome/model/script/actions/Ping.java,28,66,Ping,class,Ping,28,66,,2,1,0,0,0,0,0,0,0,0,4.0,0.0,3.0,13.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,4.0,1.0,,,,,,,,,
6532912,git@github.com:eclipse/smarthome.git,data class,class,extensions/binding/org.eclipse.smarthome.binding.bluetooth.bluegiga/src/main/java/org/eclipse/smarthome/binding/bluetooth/bluegiga/internal/command/gap/BlueGigaEndProcedureResponse.java,30,73,BlueGigaEndProcedureResponse,class,BlueGigaEndProcedureResponse,30,73,,2,1,0,0,0,0,0,0,0,0,1.0,0.0,2.0,17.0,2.0,0.0,1.3333333333333335,1.0,1.0,0.0,3.0,2.0,2.0,6.0,1.0,3.0,0.25,,,,,,,,,
6532406,git@github.com:eclipse/smarthome.git,feature envy,function,extensions/binding/org.eclipse.smarthome.binding.meteoblue/src/main/java/org/eclipse/smarthome/binding/meteoblue/internal/json/JsonDataDay.java,155,157,JsonDataDay,class,getPrecipitation,155,157,0,2,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,105.0,0.0,351.0,1.0,1.0,27.0,0.0,27.0,27.0,0.0,28.0,0.0,28.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0
6536222,git@github.com:eclipse/smarthome.git,long method,function,bundles/model/org.eclipse.smarthome.model.lsp/src/main/java/org/eclipse/smarthome/model/lsp/internal/MappingUriExtensions.java,178,184,MappingUriExtensions,class,map,178,184,0,2,1,0,0,0,0,0,0,0,0,1.75,0.0,10.0,93.0,1.0,81.0,0.8857142857142858,5.0,3.0,0.0,5.0,15.0,0.0,56.0,0.3,28.0,1.0,0.0,1.0,4.0,0.0,1.0,0.0,6.0,5.0,1.0
6530288,git@github.com:eclipse/smarthome.git,feature envy,function,extensions/binding/org.eclipse.smarthome.binding.lifx/src/main/java/org/eclipse/smarthome/binding/lifx/internal/LifxLightStateChanger.java,104,111,LifxLightStateChanger,class,LifxLightStateChanger,104,111,1,2,1,0,0,0,0,0,0,0,0,3.588235294117647,23.0,28.0,206.0,0.0,4.0,0.8555555555555556,7.0,0.0,0.0,12.0,16.0,0.0,93.0,0.5714285714285714,61.0,1.0,5.0,1.0,2.0,1.0,0.5454545454545454,0.0,7.0,13.0,2.0
6537106,git@github.com:eclipse/smarthome.git,long method,function,extensions/binding/org.eclipse.smarthome.binding.digitalstrom/src/main/java/org/eclipse/smarthome/binding/digitalstrom/internal/lib/structure/devices/impl/DeviceImpl.java,1199,1205,DeviceImpl,class,supportsSensorType,1199,1205,0,2,1,0,0,0,0,0,0,0,0,3.55,104.0,32.0,1244.0,1.0,8401.0,0.9734813444341659,65.0,50.0,0.0,47.0,139.0,0.0,462.0,0.05786163522012579,497.0,0.5471698113207547,0.0,2.0,2.0,0.0,1.0,1.0,5.0,1.0,1.0
6522676,git@github.com:eclipse/smarthome.git,data class,class,bundles/automation/org.eclipse.smarthome.automation.module.core/src/main/java/org/eclipse/smarthome/automation/module/core/handler/RunRuleActionHandler.java,44,103,RunRuleActionHandler,class,RunRuleActionHandler,44,103,,2,1,0,0,0,0,0,0,0,0,4.0,3.0,6.0,26.0,1.0,0.0,0.0,5.0,0.0,0.0,6.0,1.0,0.0,9.0,1.0,8.0,1.0,,,,,,,,,
6537386,git@github.com:eclipse/smarthome.git,feature envy,function,bundles/automation/org.eclipse.smarthome.automation.providers/src/main/java/org/eclipse/smarthome/automation/internal/core/provider/i18n/ModuleTypeI18nUtil.java,84,88,ModuleTypeI18nUtil,class,getInputLabel,84,88,0,2,1,0,0,0,0,0,0,0,0,1.3636363636363635,16.0,5.0,61.0,0.0,49.0,0.8,3.0,0.0,0.0,1.0,11.0,0.0,37.0,1.0,15.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,4.0,8.0,6.0
6538820,git@github.com:eclipse/smarthome.git,data class,class,bundles/core/org.eclipse.smarthome.core.thing.xml/src/main/java/org/eclipse/smarthome/core/thing/xml/internal/ChannelTypeXmlResult.java,28,61,ChannelTypeXmlResult,class,ChannelTypeXmlResult,28,61,,8,0,1,2,0,,1,1,0,,1.0,0.0,2.0,19.0,0.0,2.0,0.7777777777777777,1.0,2.0,0.0,3.0,4.0,0.0,6.0,0.3333333333333333,6.0,0.5,,,,,,,,,
6536158,git@github.com:eclipse/smarthome.git,long method,function,extensions/binding/org.eclipse.smarthome.binding.astro/src/main/java/org/eclipse/smarthome/binding/astro/internal/calc/SunZodiacCalc.java,36,52,SunZodiacCalc,class,getZodiac,36,52,0,2,1,0,0,0,0,0,0,0,0,2.5,14.0,4.0,42.0,0.0,1.0,1.0,4.0,0.0,0.0,1.0,2.0,0.0,35.0,1.0,5.0,1.0,1.0,4.0,5.0,1.0,0.5,2.0,11.0,6.0,1.0
6531904,git@github.com:eclipse/smarthome.git,data class,class,bundles/automation/org.eclipse.smarthome.automation.core/src/main/java/org/eclipse/smarthome/automation/core/internal/RuleRegistryImpl.java,103,692,RuleRegistryImpl,class,RuleRegistryImpl,103,692,,8,0,1,3,0,,1,1,0,,2.725,19.0,27.0,306.0,1.0,641.0,0.944078947368421,9.0,3.0,0.0,8.0,39.0,0.0,134.0,0.10714285714285714,109.0,1.0,,,,,,,,,
6535841,git@github.com:eclipse/smarthome.git,blob,class,bundles/io/org.eclipse.smarthome.io.net/src/main/java/org/eclipse/smarthome/io/net/http/HttpRequestBuilder.java,30,137,HttpRequestBuilder,class,HttpRequestBuilder,30,137,,2,1,0,0,0,0,0,0,0,0,1.125,0.0,4.0,35.0,0.0,13.0,0.8888888888888888,2.0,1.0,0.0,6.0,7.0,0.0,14.0,0.4,9.0,0.8571428571428571,,,,,,,,,
6534806,git@github.com:eclipse/smarthome.git,long method,function,extensions/binding/org.eclipse.smarthome.binding.sonyaudio/src/main/java/org/eclipse/smarthome/binding/sonyaudio/internal/protocol/SonyAudioMethod.java,251,255,SetAudioVolume,class,SetAudioVolume,251,255,1,2,1,0,0,0,0,0,0,0,0,1.0,0.0,2.0,33.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,7.0,1.0,5.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,4.0,6.0,4.0
6530870,git@github.com:eclipse/smarthome.git,long method,function,bundles/core/org.eclipse.smarthome.core/src/main/java/org/eclipse/smarthome/core/library/items/DateTimeItem.java,67,74,DateTimeItem,class,setState,67,74,0,2,1,0,0,0,0,0,0,0,0,1.2,1.0,4.0,25.0,1.0,4.0,0.8333333333333334,2.0,2.0,0.0,2.0,4.0,0.0,11.0,0.16666666666666666,6.0,0.5,0.0,2.0,3.0,0.0,1.0,1.0,6.0,2.0,1.0
6529636,git@github.com:eclipse/smarthome.git,feature envy,function,bundles/model/org.eclipse.smarthome.model.script/src/org/eclipse/smarthome/model/script/actions/BusEvent.java,153,172,BusEvent,class,postUpdate,153,172,0,10,0,1,2,0,,1,1,0,,3.0833333333333335,8.0,9.0,86.0,0.0,66.0,0.0,5.0,2.0,0.0,0.0,12.0,0.0,46.0,1.0,37.0,1.0,4.0,5.0,9.0,3.0,0.0,3.0,16.0,11.0,2.0
7939585,git@github.com:eclipse/texlipse.git,feature envy,function,org.eclipse.texlipse/source/org/eclipse/texlipse/bibparser/parser/TokenIndex.java,76,80,TokenIndex,class,caseTRParen,76,80,0,2,1,0,0,0,0,0,0,0,0,1.0,0.0,19.0,56.0,1.0,0.0,-0.0,1.0,0.0,0.0,1.0,18.0,0.0,18.0,1.0,18.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,2.0,1.0
7942055,git@github.com:eclipse/texlipse.git,blob,class,org.eclipse.texlipse/source/org/eclipse/texlipse/viewer/util/ViewerErrorScanner.java,26,71,ViewerErrorScanner,class,ViewerErrorScanner,26,71,,2,1,0,0,0,0,0,0,0,0,3.5,0.0,5.0,21.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,10.0,1.0,7.0,1.0,,,,,,,,,
7940168,git@github.com:eclipse/texlipse.git,data class,class,org.eclipse.texlipse/source/org/eclipse/texlipse/texparser/node/TCsection.java,17,48,TCsection,class,TCsection,17,48,,2,1,0,0,0,0,0,0,0,0,1.0,0.0,3.0,16.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,11.0,0.0,5.0,1.0,,,,,,,,,
7942242,git@github.com:eclipse/texlipse.git,blob,class,org.eclipse.texlipse/source/org/eclipse/texlipse/builder/XelatexRunner.java,20,55,XelatexRunner,class,XelatexRunner,20,55,,6,0,1,3,0,,1,1,0,,1.0,1.0,2.0,13.0,2.0,10.0,0.0,1.0,5.0,0.0,0.0,5.0,0.0,8.0,0.0,6.0,0.0,,,,,,,,,
6507301,git@github.com:eclipse/thym.git,feature envy,function,plugins/org.eclipse.thym.core/src/org/eclipse/thym/core/internal/cordova/CordovaCLI.java,51,58,CordovaCLI,class,version,51,58,0,2,1,0,0,0,0,0,0,0,0,2.125,3.0,17.0,67.0,0.0,21.0,1.0,6.0,2.0,1.0,1.0,7.0,0.0,45.0,0.0,17.0,1.0,1.0,1.0,4.0,1.0,0.0,0.0,7.0,6.0,1.0
6511935,git@github.com:eclipse/triquetrum.git,blob,class,plugins/editor/org.eclipse.triquetrum.workflow.editor/src/main/java/org/eclipse/triquetrum/workflow/editor/features/ActorAddFeature.java,57,288,ActorAddFeature,class,ActorAddFeature,57,288,,8,0,1,2,0,,1,1,0,,2.4285714285714284,14.0,28.0,108.0,1.0,15.0,1.0,5.0,0.0,1.0,1.0,6.0,0.0,90.0,0.0,17.0,1.0,,,,,,,,,
6511643,git@github.com:eclipse/triquetrum.git,feature envy,function,tests/org.eclipse.triquetrum.scisoft.analysis.rpc.test/src/org/eclipse/triquetrum/scisoft/analysis/rpc/staticdispatchertypes/SingleArgumentBoxedPrimitiveArrays.java,33,35,SingleArgumentBoxedPrimitiveArrays,class,call,33,35,0,2,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,17.0,0.0,28.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,8.0,1.0,8.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0
6510757,git@github.com:eclipse/triquetrum.git,data class,class,plugins/editor/org.eclipse.triquetrum.workflow.model.edit/src/main/java/org/eclipse/triquetrum/workflow/model/provider/VertexItemProvider.java,26,94,VertexItemProvider,class,VertexItemProvider,26,94,,2,1,0,0,0,0,0,0,0,0,1.5,0.0,4.0,22.0,4.0,10.0,0.0,3.0,1.0,0.0,0.0,5.0,0.0,16.0,0.0,9.0,0.75,,,,,,,,,
6512007,git@github.com:eclipse/triquetrum.git,blob,class,plugins/editor/org.eclipse.triquetrum.workflow.editor/src/main/java/org/eclipse/triquetrum/workflow/editor/features/CompositeActorAddFeature.java,40,170,CompositeActorAddFeature,class,CompositeActorAddFeature,40,170,,2,1,0,0,0,0,0,0,0,0,2.0,7.0,21.0,74.0,2.0,3.0,1.125,3.0,0.0,0.0,4.0,3.0,0.0,51.0,0.0,8.0,1.0,,,,,,,,,
6512990,git@github.com:eclipse/triquetrum.git,feature envy,function,plugins/extras/org.eclipse.triquetrum.scisoft.analysis.rpc/src/main/java/org/eclipse/triquetrum/scisoft/analysis/rpc/AnalysisRpcRemoteException.java,46,52,AnalysisRpcRemoteException,class,setStackTraceTexts,46,52,0,2,1,0,0,0,0,0,0,0,0,2.7142857142857144,0.0,2.0,48.0,2.0,1.0,1.0,10.0,0.0,0.0,2.0,3.0,0.0,23.0,0.3333333333333333,19.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,5.0,2.0,1.0
6515617,git@github.com:eclipse/tycho.git,long method,function,tycho-surefire/org.eclipse.tycho.surefire.osgibooter/src/main/java/org/eclipse/tycho/surefire/osgibooter/AbstractUITestApplication.java,67,99,AbstractUITestApplication,class,getApplicationToRun,67,99,0,4,0,1,1,0,,1,1,0,,3.8333333333333335,3.0,5.0,64.0,0.0,13.0,0.85,5.0,0.0,2.0,4.0,6.0,0.0,34.0,1.0,23.0,1.0,3.0,5.0,10.0,1.0,0.25,2.0,16.0,9.0,1.0
6513603,git@github.com:eclipse/tycho.git,feature envy,function,tycho-bundles/org.eclipse.tycho.p2.tools.impl/src/main/java/org/eclipse/tycho/p2/tools/publisher/ProductVersionExpansionRun.java,32,35,ProductVersionExpansionRun,class,ProductVersionExpansionRun,32,35,1,2,1,0,0,0,0,0,0,0,0,2.4285714285714284,0.0,8.0,52.0,0.0,11.0,0.8666666666666666,4.0,0.0,0.0,3.0,6.0,0.0,28.0,0.0,17.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,4.0,2.0
6515344,git@github.com:eclipse/tycho.git,long method,function,tycho-bundles/org.eclipse.tycho.p2.maven.repository/src/main/java/org/eclipse/tycho/repository/p2base/metadata/ImmutableInMemoryMetadataRepository.java,144,147,ImmutableInMemoryMetadataRepository,class,removeInstallableUnits,144,147,0,2,1,0,0,0,0,0,0,0,0,1.0909090909090908,0.0,13.0,74.0,0.0,210.0,1.0,3.0,14.0,0.0,1.0,21.0,0.0,34.0,0.0,24.0,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0
6513676,git@github.com:eclipse/tycho.git,blob,class,tycho-release/tycho-versions-plugin/src/main/java/org/eclipse/tycho/versions/bundle/MutableManifestElement.java,32,254,MutableManifestElement,class,MutableManifestElement,32,254,,2,1,0,0,0,0,0,0,0,0,3.8181818181818183,6.0,7.0,120.0,0.0,28.0,0.9583333333333334,15.0,1.0,0.0,9.0,9.0,0.0,62.0,0.4,42.0,0.8333333333333334,,,,,,,,,
